x,y,frame,yflip,dx,dy
915.0,161.0,3575.0,559.0,4.0,5.0
919.0,164.0,3576.0,556.0,4.0,3.0
922.0,169.0,3577.0,551.0,3.0,5.0
927.0,173.0,3578.0,547.0,5.0,4.0
930.0,177.0,3579.0,543.0,3.0,4.0
934.0,180.0,3580.0,540.0,4.0,3.0
937.0,182.0,3581.0,538.0,3.0,2.0
941.0,184.0,3582.0,536.0,4.0,2.0
945.0,183.0,3583.0,537.0,4.0,-1.0
952.0,183.0,3584.0,537.0,7.0,0.0
958.0,184.0,3585.0,536.0,6.0,1.0
968.0,186.0,3586.0,534.0,10.0,2.0
974.0,187.0,3587.0,533.0,6.0,1.0
983.0,189.0,3588.0,531.0,9.0,2.0
989.0,191.0,3589.0,529.0,6.0,2.0
995.0,192.0,3590.0,528.0,6.0,1.0
999.0,193.0,3591.0,527.0,4.0,1.0
1001.0,193.0,3592.0,527.0,2.0,0.0
1003.0,193.0,3593.0,527.0,2.0,0.0
1003.0,193.0,3594.0,527.0,0.0,0.0
1005.0,194.0,3595.0,526.0,2.0,1.0
1009.0,194.0,3596.0,526.0,4.0,0.0
1010.0,195.0,3597.0,525.0,1.0,1.0
1009.0,194.0,3598.0,526.0,-1.0,-1.0
1008.0,194.0,3599.0,526.0,-1.0,0.0
1006.0,194.0,3600.0,526.0,-2.0,0.0
1006.0,194.0,3601.0,526.0,0.0,0.0
1008.0,194.0,3602.0,526.0,2.0,0.0
1006.0,193.0,3603.0,527.0,-2.0,-1.0
999.0,193.0,3604.0,527.0,-7.0,0.0
994.0,189.0,3605.0,531.0,-5.0,-4.0
987.0,182.0,3606.0,538.0,-7.0,-7.0
980.0,178.0,3607.0,542.0,-7.0,-4.0
974.0,174.0,3608.0,546.0,-6.0,-4.0
969.0,170.0,3609.0,550.0,-5.0,-4.0
966.0,167.0,3610.0,553.0,-3.0,-3.0
956.0,163.0,3611.0,557.0,-10.0,-4.0
947.0,163.0,3612.0,557.0,-9.0,0.0
935.0,161.0,3613.0,559.0,-12.0,-2.0
921.0,158.0,3614.0,562.0,-14.0,-3.0
908.0,157.0,3615.0,563.0,-13.0,-1.0
894.0,155.0,3616.0,565.0,-14.0,-2.0
885.0,153.0,3617.0,567.0,-9.0,-2.0
874.0,152.0,3618.0,568.0,-11.0,-1.0
863.0,150.0,3619.0,570.0,-11.0,-2.0
853.0,149.0,3620.0,571.0,-10.0,-1.0
841.0,148.0,3621.0,572.0,-12.0,-1.0
832.0,148.0,3622.0,572.0,-9.0,0.0
823.0,149.0,3623.0,571.0,-9.0,1.0
814.0,150.0,3624.0,570.0,-9.0,1.0
803.0,151.0,3625.0,569.0,-11.0,1.0
793.0,151.0,3626.0,569.0,-10.0,0.0
780.0,153.0,3627.0,567.0,-13.0,2.0
768.0,155.0,3628.0,565.0,-12.0,2.0
756.0,156.0,3629.0,564.0,-12.0,1.0
743.0,157.0,3630.0,563.0,-13.0,1.0
730.0,159.0,3631.0,561.0,-13.0,2.0
715.0,154.0,3632.0,566.0,-15.0,-5.0
707.0,147.0,3633.0,573.0,-8.0,-7.0
692.0,133.0,3634.0,587.0,-15.0,-14.0
681.0,123.0,3635.0,597.0,-11.0,-10.0
669.0,107.0,3636.0,613.0,-12.0,-16.0
652.0,89.0,3637.0,631.0,-17.0,-18.0
639.0,68.0,3638.0,652.0,-13.0,-21.0
632.0,60.0,3639.0,660.0,-7.0,-8.0
619.0,49.0,3640.0,671.0,-13.0,-11.0
616.0,57.0,3641.0,663.0,-3.0,8.0
604.0,46.0,3642.0,674.0,-12.0,-11.0
601.0,57.0,3643.0,663.0,-3.0,11.0
594.0,50.0,3644.0,670.0,-7.0,-7.0
591.0,52.0,3645.0,668.0,-3.0,2.0
592.0,53.0,3646.0,667.0,1.0,1.0
596.0,50.0,3647.0,670.0,4.0,-3.0
603.0,49.0,3648.0,671.0,7.0,-1.0
607.0,47.0,3649.0,673.0,4.0,-2.0
611.0,46.0,3650.0,674.0,4.0,-1.0
613.0,47.0,3651.0,673.0,2.0,1.0
613.0,48.0,3652.0,672.0,0.0,1.0
610.0,50.0,3653.0,670.0,-3.0,2.0
607.0,52.0,3654.0,668.0,-3.0,2.0
605.0,52.0,3655.0,668.0,-2.0,0.0
603.0,52.0,3656.0,668.0,-2.0,0.0
600.0,53.0,3657.0,667.0,-3.0,1.0
598.0,54.0,3658.0,666.0,-2.0,1.0
597.0,52.0,3659.0,668.0,-1.0,-2.0
595.0,50.0,3660.0,670.0,-2.0,-2.0
593.0,49.0,3661.0,671.0,-2.0,-1.0
593.0,49.0,3662.0,671.0,0.0,0.0
595.0,46.0,3663.0,674.0,2.0,-3.0
602.0,40.0,3664.0,680.0,7.0,-6.0
615.0,35.0,3665.0,685.0,13.0,-5.0
620.0,34.0,3666.0,686.0,5.0,-1.0
625.0,34.0,3667.0,686.0,5.0,0.0
629.0,34.0,3668.0,686.0,4.0,0.0
628.0,36.0,3669.0,684.0,-1.0,2.0
635.0,34.0,3670.0,686.0,7.0,-2.0
632.0,37.0,3671.0,683.0,-3.0,3.0
629.0,39.0,3672.0,681.0,-3.0,2.0
618.0,42.0,3673.0,678.0,-11.0,3.0
611.0,45.0,3674.0,675.0,-7.0,3.0
608.0,50.0,3675.0,670.0,-3.0,5.0
607.0,50.0,3676.0,670.0,-1.0,0.0
605.0,48.0,3677.0,672.0,-2.0,-2.0
607.0,57.0,3678.0,663.0,2.0,9.0
595.0,44.0,3679.0,676.0,-12.0,-13.0
591.0,46.0,3680.0,674.0,-4.0,2.0
586.0,47.0,3681.0,673.0,-5.0,1.0
580.0,48.0,3682.0,672.0,-6.0,1.0
577.0,47.0,3683.0,673.0,-3.0,-1.0
579.0,45.0,3684.0,675.0,2.0,-2.0
587.0,42.0,3685.0,678.0,8.0,-3.0
601.0,36.0,3686.0,684.0,14.0,-6.0
610.0,35.0,3687.0,685.0,9.0,-1.0
610.0,40.0,3688.0,680.0,0.0,5.0
615.0,41.0,3689.0,679.0,5.0,1.0
618.0,41.0,3690.0,679.0,3.0,0.0
618.0,41.0,3691.0,679.0,0.0,0.0
615.0,43.0,3692.0,677.0,-3.0,2.0
612.0,45.0,3693.0,675.0,-3.0,2.0
610.0,45.0,3694.0,675.0,-2.0,0.0
611.0,42.0,3695.0,678.0,1.0,-3.0
607.0,44.0,3696.0,676.0,-4.0,2.0
604.0,45.0,3697.0,675.0,-3.0,1.0
601.0,48.0,3698.0,672.0,-3.0,3.0
598.0,48.0,3699.0,672.0,-3.0,0.0
596.0,50.0,3700.0,670.0,-2.0,2.0
596.0,47.0,3701.0,673.0,0.0,-3.0
595.0,47.0,3702.0,673.0,-1.0,0.0
593.0,50.0,3703.0,670.0,-2.0,3.0
591.0,47.0,3704.0,673.0,-2.0,-3.0
591.0,47.0,3705.0,673.0,0.0,0.0
592.0,50.0,3706.0,670.0,1.0,3.0
595.0,48.0,3707.0,672.0,3.0,-2.0
598.0,47.0,3708.0,673.0,3.0,-1.0
609.0,32.0,3709.0,688.0,11.0,-15.0
613.0,31.0,3710.0,689.0,4.0,-1.0
616.0,32.0,3711.0,688.0,3.0,1.0
619.0,32.0,3712.0,688.0,3.0,0.0
620.0,33.0,3713.0,687.0,1.0,1.0
611.0,33.0,3714.0,687.0,-9.0,0.0
604.0,35.0,3715.0,685.0,-7.0,2.0
601.0,44.0,3716.0,676.0,-3.0,9.0
593.0,46.0,3717.0,674.0,-8.0,2.0
587.0,48.0,3718.0,672.0,-6.0,2.0
584.0,52.0,3719.0,668.0,-3.0,4.0
584.0,45.0,3720.0,675.0,0.0,-7.0
589.0,45.0,3721.0,675.0,5.0,0.0
595.0,44.0,3722.0,676.0,6.0,-1.0
600.0,46.0,3723.0,674.0,5.0,2.0
602.0,46.0,3724.0,674.0,2.0,0.0
604.0,46.0,3725.0,674.0,2.0,0.0
606.0,45.0,3726.0,675.0,2.0,-1.0
617.0,33.0,3727.0,687.0,11.0,-12.0
619.0,31.0,3728.0,689.0,2.0,-2.0
620.0,31.0,3729.0,689.0,1.0,0.0
621.0,31.0,3730.0,689.0,1.0,0.0
623.0,31.0,3731.0,689.0,2.0,0.0
626.0,32.0,3732.0,688.0,3.0,1.0
631.0,35.0,3733.0,685.0,5.0,3.0
636.0,37.0,3734.0,683.0,5.0,2.0
641.0,40.0,3735.0,680.0,5.0,3.0
642.0,42.0,3736.0,678.0,1.0,2.0
646.0,45.0,3737.0,675.0,4.0,3.0
650.0,46.0,3738.0,674.0,4.0,1.0
655.0,47.0,3739.0,673.0,5.0,1.0
658.0,48.0,3740.0,672.0,3.0,1.0
666.0,51.0,3741.0,669.0,8.0,3.0
676.0,57.0,3742.0,663.0,10.0,6.0
679.0,62.0,3743.0,658.0,3.0,5.0
684.0,67.0,3744.0,653.0,5.0,5.0
689.0,72.0,3745.0,648.0,5.0,5.0
694.0,77.0,3746.0,643.0,5.0,5.0
700.0,81.0,3747.0,639.0,6.0,4.0
704.0,84.0,3748.0,636.0,4.0,3.0
713.0,88.0,3749.0,632.0,9.0,4.0
720.0,92.0,3750.0,628.0,7.0,4.0
724.0,94.0,3751.0,626.0,4.0,2.0
727.0,95.0,3752.0,625.0,3.0,1.0
734.0,97.0,3753.0,623.0,7.0,2.0
742.0,100.0,3754.0,620.0,8.0,3.0
748.0,104.0,3755.0,616.0,6.0,4.0
760.0,110.0,3756.0,610.0,12.0,6.0
767.0,113.0,3757.0,607.0,7.0,3.0
773.0,116.0,3758.0,604.0,6.0,3.0
778.0,118.0,3759.0,602.0,5.0,2.0
784.0,120.0,3760.0,600.0,6.0,2.0
791.0,124.0,3761.0,596.0,7.0,4.0
796.0,125.0,3762.0,595.0,5.0,1.0
804.0,129.0,3763.0,591.0,8.0,4.0
811.0,132.0,3764.0,588.0,7.0,3.0
816.0,134.0,3765.0,586.0,5.0,2.0
820.0,136.0,3766.0,584.0,4.0,2.0
825.0,137.0,3767.0,583.0,5.0,1.0
829.0,140.0,3768.0,580.0,4.0,3.0
833.0,144.0,3769.0,576.0,4.0,4.0
838.0,147.0,3770.0,573.0,5.0,3.0
845.0,152.0,3771.0,568.0,7.0,5.0
853.0,156.0,3772.0,564.0,8.0,4.0
860.0,159.0,3773.0,561.0,7.0,3.0
869.0,165.0,3774.0,555.0,9.0,6.0
876.0,169.0,3775.0,551.0,7.0,4.0
881.0,172.0,3776.0,548.0,5.0,3.0
889.0,175.0,3777.0,545.0,8.0,3.0
897.0,181.0,3778.0,539.0,8.0,6.0
905.0,186.0,3779.0,534.0,8.0,5.0
915.0,190.0,3780.0,530.0,10.0,4.0
927.0,196.0,3781.0,524.0,12.0,6.0
936.0,202.0,3782.0,518.0,9.0,6.0
945.0,207.0,3783.0,513.0,9.0,5.0
954.0,211.0,3784.0,509.0,9.0,4.0
962.0,216.0,3785.0,504.0,8.0,5.0
970.0,220.0,3786.0,500.0,8.0,4.0
976.0,224.0,3787.0,496.0,6.0,4.0
984.0,228.0,3788.0,492.0,8.0,4.0
989.0,231.0,3789.0,489.0,5.0,3.0
995.0,233.0,3790.0,487.0,6.0,2.0
1000.0,236.0,3791.0,484.0,5.0,3.0
1004.0,239.0,3792.0,481.0,4.0,3.0
1004.0,238.0,3793.0,482.0,0.0,-1.0
1012.0,242.0,3794.0,478.0,8.0,4.0
1012.0,241.0,3795.0,479.0,0.0,-1.0
1013.0,242.0,3796.0,478.0,1.0,1.0
1014.0,242.0,3797.0,478.0,1.0,0.0
1015.0,243.0,3798.0,477.0,1.0,1.0
1015.0,243.0,3799.0,477.0,0.0,0.0
1014.0,244.0,3800.0,476.0,-1.0,1.0
1014.0,243.0,3801.0,477.0,0.0,-1.0
1017.0,243.0,3802.0,477.0,3.0,0.0
1016.0,243.0,3803.0,477.0,-1.0,0.0
1017.0,243.0,3804.0,477.0,1.0,0.0
1015.0,242.0,3805.0,478.0,-2.0,-1.0
1017.0,242.0,3806.0,478.0,2.0,0.0
1017.0,240.0,3807.0,480.0,0.0,-2.0
1016.0,237.0,3808.0,483.0,-1.0,-3.0
1014.0,234.0,3809.0,486.0,-2.0,-3.0
1016.0,231.0,3810.0,489.0,2.0,-3.0
1021.0,225.0,3811.0,495.0,5.0,-6.0
1022.0,222.0,3812.0,498.0,1.0,-3.0
1023.0,218.0,3813.0,502.0,1.0,-4.0
1024.0,216.0,3814.0,504.0,1.0,-2.0
1024.0,211.0,3815.0,509.0,0.0,-5.0
1020.0,207.0,3816.0,513.0,-4.0,-4.0
1018.0,204.0,3817.0,516.0,-2.0,-3.0
1014.0,197.0,3818.0,523.0,-4.0,-7.0
1010.0,189.0,3819.0,531.0,-4.0,-8.0
1007.0,184.0,3820.0,536.0,-3.0,-5.0
1002.0,176.0,3821.0,544.0,-5.0,-8.0
986.0,169.0,3822.0,551.0,-16.0,-7.0
979.0,170.0,3823.0,550.0,-7.0,1.0
965.0,170.0,3824.0,550.0,-14.0,0.0
952.0,168.0,3825.0,552.0,-13.0,-2.0
938.0,168.0,3826.0,552.0,-14.0,0.0
923.0,168.0,3827.0,552.0,-15.0,0.0
905.0,166.0,3828.0,554.0,-18.0,-2.0
889.0,165.0,3829.0,555.0,-16.0,-1.0
871.0,164.0,3830.0,556.0,-18.0,-1.0
855.0,161.0,3831.0,559.0,-16.0,-3.0
834.0,160.0,3832.0,560.0,-21.0,-1.0
818.0,162.0,3833.0,558.0,-16.0,2.0
800.0,162.0,3834.0,558.0,-18.0,0.0
783.0,161.0,3835.0,559.0,-17.0,-1.0
768.0,160.0,3836.0,560.0,-15.0,-1.0
753.0,158.0,3837.0,562.0,-15.0,-2.0
738.0,157.0,3838.0,563.0,-15.0,-1.0
727.0,155.0,3839.0,565.0,-11.0,-2.0
713.0,149.0,3840.0,571.0,-14.0,-6.0
702.0,140.0,3841.0,580.0,-11.0,-9.0
684.0,125.0,3842.0,595.0,-18.0,-15.0
675.0,114.0,3843.0,606.0,-9.0,-11.0
663.0,101.0,3844.0,619.0,-12.0,-13.0
651.0,88.0,3845.0,632.0,-12.0,-13.0
640.0,70.0,3846.0,650.0,-11.0,-18.0
635.0,64.0,3847.0,656.0,-5.0,-6.0
625.0,47.0,3848.0,673.0,-10.0,-17.0
622.0,48.0,3849.0,672.0,-3.0,1.0
619.0,52.0,3850.0,668.0,-3.0,4.0
615.0,47.0,3851.0,673.0,-4.0,-5.0
616.0,45.0,3852.0,675.0,1.0,-2.0
616.0,55.0,3853.0,665.0,0.0,10.0
620.0,54.0,3854.0,666.0,4.0,-1.0
622.0,56.0,3855.0,664.0,2.0,2.0
622.0,49.0,3856.0,671.0,0.0,-7.0
621.0,51.0,3857.0,669.0,-1.0,2.0
619.0,53.0,3858.0,667.0,-2.0,2.0
619.0,56.0,3859.0,664.0,0.0,3.0
619.0,56.0,3860.0,664.0,0.0,0.0
617.0,54.0,3861.0,666.0,-2.0,-2.0
618.0,59.0,3862.0,661.0,1.0,5.0
617.0,54.0,3863.0,666.0,-1.0,-5.0
616.0,55.0,3864.0,665.0,-1.0,1.0
616.0,56.0,3865.0,664.0,0.0,1.0
617.0,61.0,3866.0,659.0,1.0,5.0
616.0,66.0,3867.0,654.0,-1.0,5.0
612.0,67.0,3868.0,653.0,-4.0,1.0
608.0,69.0,3869.0,651.0,-4.0,2.0
604.0,71.0,3870.0,649.0,-4.0,2.0
594.0,72.0,3871.0,648.0,-10.0,1.0
589.0,73.0,3872.0,647.0,-5.0,1.0
585.0,74.0,3873.0,646.0,-4.0,1.0
582.0,75.0,3874.0,645.0,-3.0,1.0
577.0,76.0,3875.0,644.0,-5.0,1.0
575.0,77.0,3876.0,643.0,-2.0,1.0
572.0,78.0,3877.0,642.0,-3.0,1.0
570.0,79.0,3878.0,641.0,-2.0,1.0
565.0,78.0,3879.0,642.0,-5.0,-1.0
565.0,80.0,3880.0,640.0,0.0,2.0
560.0,82.0,3881.0,638.0,-5.0,2.0
558.0,85.0,3882.0,635.0,-2.0,3.0
551.0,92.0,3883.0,628.0,-7.0,7.0
548.0,96.0,3884.0,624.0,-3.0,4.0
543.0,100.0,3885.0,620.0,-5.0,4.0
537.0,102.0,3886.0,618.0,-6.0,2.0
531.0,106.0,3887.0,614.0,-6.0,4.0
525.0,109.0,3888.0,611.0,-6.0,3.0
519.0,111.0,3889.0,609.0,-6.0,2.0
517.0,113.0,3890.0,607.0,-2.0,2.0
511.0,117.0,3891.0,603.0,-6.0,4.0
507.0,119.0,3892.0,601.0,-4.0,2.0
502.0,121.0,3893.0,599.0,-5.0,2.0
498.0,124.0,3894.0,596.0,-4.0,3.0
493.0,126.0,3895.0,594.0,-5.0,2.0
491.0,127.0,3896.0,593.0,-2.0,1.0
487.0,129.0,3897.0,591.0,-4.0,2.0
483.0,132.0,3898.0,588.0,-4.0,3.0
480.0,133.0,3899.0,587.0,-3.0,1.0
477.0,136.0,3900.0,584.0,-3.0,3.0
477.0,139.0,3901.0,581.0,0.0,3.0
478.0,143.0,3902.0,577.0,1.0,4.0
479.0,150.0,3903.0,570.0,1.0,7.0
481.0,155.0,3904.0,565.0,2.0,5.0
483.0,157.0,3905.0,563.0,2.0,2.0
484.0,160.0,3906.0,560.0,1.0,3.0
486.0,164.0,3907.0,556.0,2.0,4.0
487.0,168.0,3908.0,552.0,1.0,4.0
488.0,170.0,3909.0,550.0,1.0,2.0
494.0,176.0,3910.0,544.0,6.0,6.0
501.0,170.0,3911.0,550.0,7.0,-6.0
506.0,161.0,3912.0,559.0,5.0,-9.0
522.0,149.0,3913.0,571.0,16.0,-12.0
539.0,137.0,3914.0,583.0,17.0,-12.0
550.0,120.0,3915.0,600.0,11.0,-17.0
569.0,102.0,3916.0,618.0,19.0,-18.0
580.0,87.0,3917.0,633.0,11.0,-15.0
589.0,67.0,3918.0,653.0,9.0,-20.0
598.0,49.0,3919.0,671.0,9.0,-18.0
602.0,49.0,3920.0,671.0,4.0,0.0
608.0,47.0,3921.0,673.0,6.0,-2.0
612.0,46.0,3922.0,674.0,4.0,-1.0
614.0,49.0,3923.0,671.0,2.0,3.0
617.0,47.0,3924.0,673.0,3.0,-2.0
622.0,43.0,3925.0,677.0,5.0,-4.0
622.0,48.0,3926.0,672.0,0.0,5.0
628.0,49.0,3927.0,671.0,6.0,1.0
631.0,52.0,3928.0,668.0,3.0,3.0
635.0,53.0,3929.0,667.0,4.0,1.0
641.0,53.0,3930.0,667.0,6.0,0.0
645.0,53.0,3931.0,667.0,4.0,0.0
651.0,53.0,3932.0,667.0,6.0,0.0
656.0,52.0,3933.0,668.0,5.0,-1.0
660.0,51.0,3934.0,669.0,4.0,-1.0
663.0,50.0,3935.0,670.0,3.0,-1.0
667.0,49.0,3936.0,671.0,4.0,-1.0
668.0,47.0,3937.0,673.0,1.0,-2.0
669.0,47.0,3938.0,673.0,1.0,0.0
672.0,46.0,3939.0,674.0,3.0,-1.0
675.0,48.0,3940.0,672.0,3.0,2.0
676.0,52.0,3941.0,668.0,1.0,4.0
690.0,61.0,3942.0,659.0,14.0,9.0
697.0,66.0,3943.0,654.0,7.0,5.0
704.0,71.0,3944.0,649.0,7.0,5.0
710.0,73.0,3945.0,647.0,6.0,2.0
715.0,76.0,3946.0,644.0,5.0,3.0
721.0,79.0,3947.0,641.0,6.0,3.0
725.0,81.0,3948.0,639.0,4.0,2.0
732.0,85.0,3949.0,635.0,7.0,4.0
737.0,87.0,3950.0,633.0,5.0,2.0
745.0,91.0,3951.0,629.0,8.0,4.0
751.0,94.0,3952.0,626.0,6.0,3.0
758.0,98.0,3953.0,622.0,7.0,4.0
762.0,101.0,3954.0,619.0,4.0,3.0
767.0,104.0,3955.0,616.0,5.0,3.0
773.0,105.0,3956.0,615.0,6.0,1.0
779.0,107.0,3957.0,613.0,6.0,2.0
784.0,111.0,3958.0,609.0,5.0,4.0
792.0,114.0,3959.0,606.0,8.0,3.0
797.0,117.0,3960.0,603.0,5.0,3.0
804.0,120.0,3961.0,600.0,7.0,3.0
810.0,122.0,3962.0,598.0,6.0,2.0
815.0,125.0,3963.0,595.0,5.0,3.0
821.0,127.0,3964.0,593.0,6.0,2.0
826.0,129.0,3965.0,591.0,5.0,2.0
829.0,131.0,3966.0,589.0,3.0,2.0
833.0,134.0,3967.0,586.0,4.0,3.0
839.0,135.0,3968.0,585.0,6.0,1.0
843.0,138.0,3969.0,582.0,4.0,3.0
851.0,141.0,3970.0,579.0,8.0,3.0
858.0,144.0,3971.0,576.0,7.0,3.0
865.0,148.0,3972.0,572.0,7.0,4.0
872.0,151.0,3973.0,569.0,7.0,3.0
882.0,153.0,3974.0,567.0,10.0,2.0
887.0,155.0,3975.0,565.0,5.0,2.0
897.0,158.0,3976.0,562.0,10.0,3.0
906.0,161.0,3977.0,559.0,9.0,3.0
915.0,164.0,3978.0,556.0,9.0,3.0
920.0,166.0,3979.0,554.0,5.0,2.0
928.0,168.0,3980.0,552.0,8.0,2.0
933.0,171.0,3981.0,549.0,5.0,3.0
944.0,172.0,3982.0,548.0,11.0,1.0
949.0,172.0,3983.0,548.0,5.0,0.0
957.0,171.0,3984.0,549.0,8.0,-1.0
965.0,172.0,3985.0,548.0,8.0,1.0
977.0,172.0,3986.0,548.0,12.0,0.0
987.0,173.0,3987.0,547.0,10.0,1.0
994.0,174.0,3988.0,546.0,7.0,1.0
1002.0,174.0,3989.0,546.0,8.0,0.0
1006.0,173.0,3990.0,547.0,4.0,-1.0
1010.0,173.0,3991.0,547.0,4.0,0.0
1009.0,173.0,3992.0,547.0,-1.0,0.0
1013.0,173.0,3993.0,547.0,4.0,0.0
1015.0,172.0,3994.0,548.0,2.0,-1.0
1018.0,172.0,3995.0,548.0,3.0,0.0
1017.0,172.0,3996.0,548.0,-1.0,0.0
1019.0,172.0,3997.0,548.0,2.0,0.0
1018.0,172.0,3998.0,548.0,-1.0,0.0
1020.0,172.0,3999.0,548.0,2.0,0.0
1019.0,172.0,4000.0,548.0,-1.0,0.0
1020.0,172.0,4001.0,548.0,1.0,0.0
1020.0,172.0,4002.0,548.0,0.0,0.0
1020.0,172.0,4003.0,548.0,0.0,0.0
1020.0,172.0,4004.0,548.0,0.0,0.0
1020.0,172.0,4005.0,548.0,0.0,0.0
1019.0,174.0,4006.0,546.0,-1.0,2.0
1022.0,183.0,4007.0,537.0,3.0,9.0
1017.0,191.0,4008.0,529.0,-5.0,8.0
1014.0,198.0,4009.0,522.0,-3.0,7.0
1011.0,204.0,4010.0,516.0,-3.0,6.0
1009.0,217.0,4011.0,503.0,-2.0,13.0
1008.0,227.0,4012.0,493.0,-1.0,10.0
1007.0,236.0,4013.0,484.0,-1.0,9.0
1005.0,244.0,4014.0,476.0,-2.0,8.0
1003.0,252.0,4015.0,468.0,-2.0,8.0
1001.0,261.0,4016.0,459.0,-2.0,9.0
999.0,268.0,4017.0,452.0,-2.0,7.0
998.0,275.0,4018.0,445.0,-1.0,7.0
997.0,281.0,4019.0,439.0,-1.0,6.0
995.0,288.0,4020.0,432.0,-2.0,7.0
991.0,297.0,4021.0,423.0,-4.0,9.0
983.0,302.0,4022.0,418.0,-8.0,5.0
972.0,306.0,4023.0,414.0,-11.0,4.0
957.0,312.0,4024.0,408.0,-15.0,6.0
942.0,317.0,4025.0,403.0,-15.0,5.0
930.0,320.0,4026.0,400.0,-12.0,3.0
915.0,322.0,4027.0,398.0,-15.0,2.0
902.0,326.0,4028.0,394.0,-13.0,4.0
887.0,330.0,4029.0,390.0,-15.0,4.0
875.0,333.0,4030.0,387.0,-12.0,3.0
861.0,335.0,4031.0,385.0,-14.0,2.0
845.0,340.0,4032.0,380.0,-16.0,5.0
830.0,344.0,4033.0,376.0,-15.0,4.0
816.0,348.0,4034.0,372.0,-14.0,4.0
806.0,350.0,4035.0,370.0,-10.0,2.0
794.0,354.0,4036.0,366.0,-12.0,4.0
780.0,356.0,4037.0,364.0,-14.0,2.0
772.0,356.0,4038.0,364.0,-8.0,0.0
757.0,354.0,4039.0,366.0,-15.0,-2.0
745.0,353.0,4040.0,367.0,-12.0,-1.0
733.0,352.0,4041.0,368.0,-12.0,-1.0
719.0,351.0,4042.0,369.0,-14.0,-1.0
707.0,350.0,4043.0,370.0,-12.0,-1.0
694.0,346.0,4044.0,374.0,-13.0,-4.0
685.0,337.0,4045.0,383.0,-9.0,-9.0
679.0,325.0,4046.0,395.0,-6.0,-12.0
669.0,313.0,4047.0,407.0,-10.0,-12.0
663.0,300.0,4048.0,420.0,-6.0,-13.0
660.0,281.0,4049.0,439.0,-3.0,-19.0
654.0,263.0,4050.0,457.0,-6.0,-18.0
654.0,237.0,4051.0,483.0,0.0,-26.0
650.0,203.0,4052.0,517.0,-4.0,-34.0
649.0,174.0,4053.0,546.0,-1.0,-29.0
644.0,143.0,4054.0,577.0,-5.0,-31.0
639.0,119.0,4055.0,601.0,-5.0,-24.0
634.0,96.0,4056.0,624.0,-5.0,-23.0
626.0,66.0,4057.0,654.0,-8.0,-30.0
621.0,49.0,4058.0,671.0,-5.0,-17.0
615.0,46.0,4059.0,674.0,-6.0,-3.0
610.0,46.0,4060.0,674.0,-5.0,0.0
608.0,46.0,4061.0,674.0,-2.0,0.0
606.0,46.0,4062.0,674.0,-2.0,0.0
603.0,46.0,4063.0,674.0,-3.0,0.0
598.0,45.0,4064.0,675.0,-5.0,-1.0
595.0,48.0,4065.0,672.0,-3.0,3.0
592.0,50.0,4066.0,670.0,-3.0,2.0
592.0,54.0,4067.0,666.0,0.0,4.0
590.0,54.0,4068.0,666.0,-2.0,0.0
590.0,56.0,4069.0,664.0,0.0,2.0
588.0,56.0,4070.0,664.0,-2.0,0.0
589.0,57.0,4071.0,663.0,1.0,1.0
586.0,56.0,4072.0,664.0,-3.0,-1.0
584.0,56.0,4073.0,664.0,-2.0,0.0
583.0,56.0,4074.0,664.0,-1.0,0.0
582.0,57.0,4075.0,663.0,-1.0,1.0
581.0,57.0,4076.0,663.0,-1.0,0.0
579.0,56.0,4077.0,664.0,-2.0,-1.0
577.0,60.0,4078.0,660.0,-2.0,4.0
577.0,64.0,4079.0,656.0,0.0,4.0
574.0,67.0,4080.0,653.0,-3.0,3.0
563.0,74.0,4081.0,646.0,-11.0,7.0
559.0,77.0,4082.0,643.0,-4.0,3.0
553.0,79.0,4083.0,641.0,-6.0,2.0
548.0,82.0,4084.0,638.0,-5.0,3.0
544.0,85.0,4085.0,635.0,-4.0,3.0
539.0,87.0,4086.0,633.0,-5.0,2.0
534.0,89.0,4087.0,631.0,-5.0,2.0
531.0,91.0,4088.0,629.0,-3.0,2.0
529.0,93.0,4089.0,627.0,-2.0,2.0
525.0,96.0,4090.0,624.0,-4.0,3.0
524.0,102.0,4091.0,618.0,-1.0,6.0
523.0,110.0,4092.0,610.0,-1.0,8.0
524.0,115.0,4093.0,605.0,1.0,5.0
525.0,120.0,4094.0,600.0,1.0,5.0
526.0,127.0,4095.0,593.0,1.0,7.0
526.0,130.0,4096.0,590.0,0.0,3.0
527.0,134.0,4097.0,586.0,1.0,4.0
529.0,141.0,4098.0,579.0,2.0,7.0
533.0,145.0,4099.0,575.0,4.0,4.0
537.0,147.0,4100.0,573.0,4.0,2.0
539.0,147.0,4101.0,573.0,2.0,0.0
543.0,150.0,4102.0,570.0,4.0,3.0
545.0,151.0,4103.0,569.0,2.0,1.0
547.0,151.0,4104.0,569.0,2.0,0.0
551.0,145.0,4105.0,575.0,4.0,-6.0
557.0,131.0,4106.0,589.0,6.0,-14.0
566.0,117.0,4107.0,603.0,9.0,-14.0
577.0,101.0,4108.0,619.0,11.0,-16.0
583.0,86.0,4109.0,634.0,6.0,-15.0
589.0,68.0,4110.0,652.0,6.0,-18.0
595.0,49.0,4111.0,671.0,6.0,-19.0
599.0,47.0,4112.0,673.0,4.0,-2.0
603.0,46.0,4113.0,674.0,4.0,-1.0
605.0,46.0,4114.0,674.0,2.0,0.0
